osm_id,highway,eligibility,x,y
371319041,residential,fallback (untagged residential <500m),528432.1323900169,184972.9573930588
371319041,residential,fallback (untagged residential <500m),528428.2749718892,184980.63795478904
371319041,residential,fallback (untagged residential <500m),528425.837066174,184985.68382084352
371319041,residential,fallback (untagged residential <500m),528422.1255443058,184993.35695060482
371319041,residential,fallback (untagged residential <500m),528421.0567456484,184995.56654837664
371319041,residential,fallback (untagged residential <500m),528418.3884127436,184999.02647347248
371319041,residential,fallback (untagged residential <500m),528415.7723738184,185002.0648755359
371319041,residential,fallback (untagged residential <500m),528412.507072267,185004.44145386445
371319041,residential,fallback (untagged residential <500m),528408.4595521049,185006.47554534755
371319041,residential,fallback (untagged residential <500m),528401.9260625099,185006.9556563106
371319041,residential,fallback (untagged residential <500m),528396.4941207317,185006.67358433345
371319041,residential,fallback (untagged residential <500m),528388.1528812388,185005.93958917144
371319041,residential,fallback (untagged residential <500m),528381.943678937,185005.39306566364
371319041,residential,fallback (untagged residential <500m),528375.6046158717,185005.04356134142
371319041,residential,fallback (untagged residential <500m),528369.7851601534,185004.99652312114
371319041,residential,fallback (untagged residential <500m),528367.600369834,185004.97464958765
371319041,residential,fallback (untagged residential <500m),528361.9175970028,185005.83240942925
371319041,residential,fallback (untagged residential <500m),528358.2338151794,185007.47514695692
371319041,residential,fallback (untagged residential <500m),528354.8251988625,185009.7591163696
371319041,residential,fallback (untagged residential <500m),528350.1387893532,185014.83717476955
371319041,residential,fallback (untagged residential <500m),528346.3264113152,185021.8401509173
371319041,residential,fallback (untagged residential <500m),528331.8815199805,185049.86129742063
371319041,residential,fallback (untagged residential <500m),528320.6037357823,185071.70886486588
371319042,residential,fallback (untagged residential <500m),528552.537645975,184956.43210170028
371319042,residential,fallback (untagged residential <500m),528561.0116199981,184951.9286387908
371319042,residential,fallback (untagged residential <500m),528572.4584820506,184945.6421897086
371319042,residential,fallback (untagged residential <500m),528579.8929418658,184939.9996675229
378393963,residential,fallback (untagged residential <500m),529859.727293265,184934.1475409802
378393964,residential,fallback (untagged residential <500m),529865.8037889048,184941.78081926616
383812300,residential,fallback (untagged residential <500m),526617.05129487,183879.9332475133
383812300,residential,fallback (untagged residential <500m),526625.8469404259,183879.21789175953
383812300,residential,fallback (untagged residential <500m),526651.3160229067,183877.1491669849
386269862,residential,fallback (untagged residential <500m),527361.1822327357,185873.51359263953
386269862,residential,fallback (untagged residential <500m),527361.4650886571,185956.75428489718
386269862,residential,fallback (untagged residential <500m),527363.581810144,185983.23519734497
386269862,residential,fallback (untagged residential <500m),527371.0241935515,186008.93734466017
386269862,residential,fallback (untagged residential <500m),527383.8136286385,186029.9666688568
386269862,residential,fallback (untagged residential <500m),527399.0880032522,186050.09033135988
386269862,residential,fallback (untagged residential <500m),527417.032496993,186061.65729010903
386269862,residential,fallback (untagged residential <500m),527433.6314255503,186063.5541102779
386269862,residential,fallback (untagged residential <500m),527445.4633248403,186050.06432097178
386269862,residential,fallback (untagged residential <500m),527448.6141531352,186030.93740577128
386269862,residential,fallback (untagged residential <500m),527446.3009200775,186008.1569566998
386269862,residential,fallback (untagged residential <500m),527442.7031153062,185989.57269393752
386269862,residential,fallback (untagged residential <500m),527436.5739170572,185967.1081276922
386269862,residential,fallback (untagged residential <500m),527424.3179101154,185937.26796523744
386269862,residential,fallback (untagged residential <500m),527409.8951117405,185915.26282246795
386269862,residential,fallback (untagged residential <500m),527386.7191189991,185891.30208302545
404072569,residential,fallback (untagged residential <500m),528038.7961383841,185313.4146855609
404072569,residential,fallback (untagged residential <500m),528038.6955209193,185311.353553198
404072569,residential,fallback (untagged residential <500m),528036.5994641391,185219.2759704233
404072569,residential,fallback (untagged residential <500m),528036.4648188007,185216.91353673494
404072569,residential,fallback (untagged residential <500m),528036.2165611702,185215.20476133487
404072571,residential,fallback (untagged residential <500m),528054.7441864765,185314.807411106
404072571,residential,fallback (untagged residential <500m),528086.1707676975,185313.93133107404
404072571,residential,fallback (untagged residential <500m),528093.4007400787,185313.32375183934
404072571,residential,fallback (untagged residential <500m),528096.3768773779,185311.39591188455
404072571,residential,fallback (untagged residential <500m),528100.7458824068,185307.8786098539
404745887,residential,fallback (untagged residential <500m),529502.876409487,182991.84745193052
404745888,residential,fallback (untagged residential <500m),529493.0036995255,182985.17508619517
404745888,residential,fallback (untagged residential <500m),529489.5990814237,182982.8738854283
404745888,residential,fallback (untagged residential <500m),529488.2617491311,182981.97183501098
405576218,residential,fallback (untagged residential <500m),531443.4199974688,181598.83739817218
405576218,residential,fallback (untagged residential <500m),531440.9990807846,181606.54195656657
405576219,residential,fallback (untagged residential <500m),531439.2598090373,181623.32215536112
405576219,residential,fallback (untagged residential <500m),531441.3760924491,181620.6839799643
405576220,residential,fallback (untagged residential <500m),531439.4441862903,181636.59122945374
405576220,residential,fallback (untagged residential <500m),531438.7889737212,181717.74025715812
424018196,residential,fallback (untagged residential <500m),525976.5120959708,184502.58690604346
424018196,residential,fallback (untagged residential <500m),525964.6787679598,184494.91584520484
424018196,residential,fallback (untagged residential <500m),525944.1339179882,184484.05768263177
424018196,residential,fallback (untagged residential <500m),525930.2449608345,184477.86015239893
424018196,residential,fallback (untagged residential <500m),525911.7144737515,184471.65881043015
424018196,residential,fallback (untagged residential <500m),525889.9973689587,184466.93633989838
424018196,residential,fallback (untagged residential <500m),525869.9040957681,184463.87881494558
424018196,residential,fallback (untagged residential <500m),525849.800384478,184463.48054196843
424018196,residential,fallback (untagged residential <500m),525835.431518276,184463.20224366052
424018196,residential,fallback (untagged residential <500m),525798.9065135407,184464.1552715808
